¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï¤½¾Ç¸ô¤­¬q527«Ñ2§Ë1~30¸¹,265.81,¦í,,,1060301,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0790110,184.98,5,3,3,¦³,µL,8000000,43248,,0.0,0,,RPXNMLTLLHMFFBD98CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°ÏÂí¦w¤Gµó1~30¸¹,79.58,¦í,,,1060304,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040123,185.41,5,2,4,¦³,µL,7920000,42716,,0.0,0,,RPPOMLTLLHMFFBD28CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï¦w¤¤¸ô¥|¬q320«Ñ181~210¸¹,145.68,¦í,,,1060305,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840920,177.61,5,2,4,¦³,µL,5800000,32656,,0.0,0,,RPXNMLKMLHMFFBD18CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q331~360¸¹,8.86,°Ó,,,1060307,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060124,119.73,2,1,1,¦³,¦³,5360000,44767,©Y¹D¥­­±,0.0,660000,,RPTNMLRKMHMFFAD28CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q331~360¸¹,11.97,°Ó,,,1060307,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060124,149.0,3,2,2,¦³,¦³,6840000,45906,©Y¹D¥­­±,0.0,700000,,RPRNMLSKMHMFFAD18CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q331~360¸¹,12.1,°Ó,,,1060307,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060124,153.59,3,2,2,¦³,¦³,7640000,49743,©Y¹D¥­­±,0.0,700000,,RPSNMLSKMHMFFAD28CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q331~360¸¹,12.1,°Ó,,,1060307,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060124,157.7,3,2,2,¦³,¦³,7880000,49968,©Y¹D¥­­±,0.0,860000,,RPTNMLSKMHMFFAD38CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q331~360¸¹,12.1,°Ó,,,1060307,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060124,153.59,3,2,2,¦³,¦³,7680000,50003,©Y¹D¥­­±,0.0,600000,,RPUNMLSKMHMFFAD48CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q331~360¸¹,12.1,°Ó,,,1060307,¤g¦a1«Øª«1¨®¦ì1,¤Q¤­¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060124,157.7,3,2,2,¦³,¦³,7990000,50666,©Y¹D¥­­±,0.0,860000,,RPVNMLSKMHMFFAD58CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q331~360¸¹,12.1,°Ó,,,1060307,¤g¦a1«Øª«1¨®¦ì1,¤Q¤K¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060124,157.7,3,2,2,¦³,¦³,8150000,51680,©Y¹D¥­­±,0.0,860000,,RPWNMLSKMHMFFAD68CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q331~360¸¹,8.73,°Ó,,,1060307,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060124,117.72,2,1,1,¦³,¦³,5450000,46296,©Y¹D¥­­±,0.0,660000,,RPXNMLSKMHMFFAD78CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q331~360¸¹,8.73,°Ó,,,1060307,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060124,117.72,2,1,1,¦³,¦³,5570000,47316,©Y¹D¥­­±,0.0,760000,,RPOOMLSKMHMFFAD97CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¦èªù¸ô¥|¬q280«Ñ1~30¸¹,27.88,¦í,,,1040906,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤­¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060112,93.95,2,2,2,¦³,¦³,5300000,56308,©Y¹D¥­­±,19.36,1100000,,RPPOMLSKMHMFFAD08CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥_°Ï¦èªù¸ô¥|¬q280«Ñ1~30¸¹,27.87,¦í,,,1040906,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤­¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060112,91.82,2,2,2,¦³,¦³,5200000,56918,©Y¹D¥­­±,18.03,1000000,,SPPOMLSKMHMFFAD18CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q331~360¸¹,8.73,°Ó,,,1060307,¤g¦a1«Øª«1¨®¦ì1,¤Q¤»¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060124,117.72,2,1,1,¦³,¦³,5820000,49439,©Y¹D¥­­±,0.0,860000,,RPQOMLSKMHMFFAD18CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q331~360¸¹,8.73,°Ó,,,1060307,¤g¦a1«Øª«1¨®¦ì1,¤G¤Q¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060124,117.72,2,1,1,¦³,¦³,5800000,49269,©Y¹D¥­­±,0.0,660000,,RPROMLSKMHMFFAD28CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q331~360¸¹,16.13,°Ó,,,1060307,¤g¦a1«Øª«1¨®¦ì1,¤Q¤»¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060124,207.54000000000002,3,2,2,¦³,¦³,10820000,52132,©Y¹D¥­­±,0.0,960000,,RPVOMLSKMHMFFAD68CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q331~360¸¹,11.04,°Ó,,,1060307,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060124,130.20999999999998,3,2,2,¦³,¦³,6820000,52377,,0.0,0,,RPXOMLSKMHMFFAD88CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q331~360¸¹,12.03,°Ó,,,1060307,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060124,156.8,3,2,2,¦³,¦³,7300000,46556,©Y¹D¥­­±,0.0,760000,,RPPPMLSKMHMFFAD18CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q331~360¸¹,12.03,°Ó,,,1060307,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060124,156.8,3,2,2,¦³,¦³,7280000,46429,©Y¹D¥­­±,0.0,660000,,RPQPMLSKMHMFFAD28CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q331~360¸¹,12.03,°Ó,,,1060307,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060124,156.8,3,2,2,¦³,¦³,7600000,48469,©Y¹D¥­­±,0.0,860000,,RPRPMLSKMHMFFAD38CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q331~360¸¹,12.03,°Ó,,,1060307,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060124,156.8,3,2,2,¦³,¦³,7620000,48597,©Y¹D¥­­±,0.0,760000,,RPTPMLSKMHMFFAD58CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q331~360¸¹,12.03,°Ó,,,1060307,¤g¦a1«Øª«1¨®¦ì1,¤Q¤­¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060124,156.8,3,2,2,¦³,¦³,7850000,50064,©Y¹D¥­­±,0.0,860000,,RPWPMLSKMHMFFAD88CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q331~360¸¹,12.03,°Ó,,,1060307,¤g¦a1«Øª«1¨®¦ì1,¤Q¤K¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060124,156.8,3,2,2,¦³,¦³,8080000,51531,©Y¹D¥­­±,0.0,960000,,RPXPMLSKMHMFFAD98CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q301~330¸¹,8.73,°Ó,,,1060307,¤g¦a1«Øª«1¨®¦ì1,¤G¤Q¤@¼h,¤G¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060124,117.72,2,1,1,¦³,¦³,5930000,50374,©Y¹D¥­­±,0.0,760000,,RPOQMLSKMHMFFAD18CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï²W¦è¸ô1~30¸¹,94.1,¦í,,,1060308,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1051212,175.06,4,2,4,¦³,µL,8280000,47298,,0.0,0,,RPWOMLSKMHMFFBD88CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï²W¦è¸ô1~30¸¹,95.9,¦í,,,1060224,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1051212,162.51,3,2,4,¦³,µL,7800000,47997,,0.0,0,,RPXOMLSKMHMFFBD98CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï²W¦è¸ô1~30¸¹,79.68,¦í,,,1060224,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1051212,151.54,3,2,3,¦³,µL,7200000,47512,,0.0,0,,RPOPMLSKMHMFFBD18CA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï²W¦è¸ô1~30¸¹,88.4,¦í,,,1060224,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1051212,153.88,4,2,3,¦³,µL,7350000,47764,,0.0,0,,RPPPMLSKMHMFFBD28CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥««n°Ï·s³£¸ô462«Ñ1~30¸¹,25.35,¦í,,,1051001,¤g¦a5«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0701229,89.75,3,2,1,¦³,µL,1930000,21504,,0.0,0,,RPPNMLOKMHMFFCD77CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ï¥ú©úµó102«Ñ1~30¸¹,32.91,¦í,,,1060201,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤­¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤gºc³y,0881116,131.48,3,2,2,¦³,¦³,5500000,41831,,0.0,0,,RPPNMLLLMHMFFCD57CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°ÏªFªù¸ô¤G¬q257«Ñ1~30¸¹,17.09,¨ä¥L,,,1060201,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0701023,73.53,2,1,1,¦³,µL,2320000,31552,,0.0,0,,RPOOMLRLLHMFFCD08CA
«n°Ï,¤g¦a,¥Õ³·¬q121~150¦a¸¹,555.18,¦í,,,1060301,¤g¦a10«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,15114600,27225,,0.0,0,,RPROMLRLLHMFFCD38CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ï±R©ú¤G¤Qµó1~30¸¹,92.0,¦í,,,1060201,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤gºc³y,0790115,305.79,6,2,5,¦³,µL,17500000,57229,,0.0,0,,RPOOMLTLLHMFFCD28CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥««n°Ï¥Ð¼d¨½¦èªù¸ô¤@¬q333«Ñ1~30¸¹,33.49,¦í,,,1051201,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤gºc³y,1050912,134.82,3,2,2,¦³,¦³,7250000,61267,¤@¼Ó¥­­±,34.44,1100000,,RPRNMLPJMHMFFCD97CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ïªøºa¸ô¤T¬q66«Ñ1~30¸¹,34.16,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0760620,101.25999999999999,3,2,2,¦³,µL,3750000,37033,,0.0,0,,RPQNMLRJMHMFFCD08CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥««n°Ï¤½­^¤»µó31~60¸¹,39.81,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0601116,55.44,3,2,1,¦³,µL,2500000,45094,,0.0,0,1.¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPVNMLRJMHMFFCD58CA
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF°Ï¤j¦P¸ô¤G¬q61«Ñ91~120¸¹,13.17,¦í,,,1060101,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0810421,56.040000000000006,2,1,1,¦³,µL,1850000,33012,,0.0,0,,RPROMLKKMHMFFCD67CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ïª÷µØ·s¸ô31~60¸¹,3.06,°Ó,,,1060226,¤g¦a2«Øª«1¨®¦ì0,¥|¼h,¤Q¤G¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840104,31.96,1,0,1,¦³,¦³,1000000,31289,,0.0,0,,RPQOMLRLLHMFFAD08CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï¨|¥­¤­µó1~30¸¹,11.1,¦í,,,1060303,¤g¦a1«Øª«1¨®¦ì1,¤G¤Q¤G¼h,¤G¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0861021,161.24,3,2,2,¦³,µL,4800000,29769,©Y¹D¥­­±,0.0,0,,RPQNMLOLLHMFFAD67CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q301~330¸¹,115.5,¦í,,,1060217,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0950324,284.9,5,3,4,¦³,µL,19600000,68796,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLQLLHMFFAD77CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï¥_¦¨¸ô80«Ñ22§Ë1~30¸¹,26.4,¦í,,,1060224,¤g¦a1«Øª«1¨®¦ì0,¤G¼h¡A§¨¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840913,107.77,4,2,2,¦³,¦³,4180000,38790,,0.0,0,,RPVNMLLMLHMFFAD97CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï©²«e¸ô¤G¬q258«Ñ31~60¸¹,6.18,¦í,,,1060313,¤g¦a4«Øª«1¨®¦ì0,¤T¼h,¤»¼h,®M©Ð(1©Ð1ÆU1½Ã),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0790615,26.94,1,0,1,¦³,¦³,750000,27840,,0.0,0,,RPUOMLTLLHMFFAD68CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï¶}¤¸¸ô511~540¸¹,6.08,°Ó,,,1060301,¤g¦a3«Øª«1¨®¦ì0,¥|¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1041105,85.14,2,2,1,¦³,¦³,3750000,44045,,0.0,0,,RPSNMLKMLHMFFAD57CA
¦w¥­°Ï,¤g¦a,ª÷µØ¬q61~90¦a¸¹,359.0,¦í,,,1060302,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,24435000,68064,,0.0,0,,RPTNMLKMLHMFFAD67CA
¤¤¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¤¦è°Ï¤¤¦¨¸ô1~30¸¹,2.97,°Ó,,,1060305,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤gºc³y,0860127,38.010000000000005,1,0,1,¦³,¦³,1580000,41568,,0.0,0,,RPOOMLKMLHMFFAD27CA
¥_°Ï,¨®¦ì,»O«n¥«¥_°Ï¥_¦¨¸ô80«Ñ22§Ë1~30¸¹,6.4,¦í,,,1060224,¤g¦a0«Øª«0¨®¦ì1,¦a¤U¤@¼h,¤E¼h,¨ä¥L,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840913,32.1,0,0,0,¦³,¦³,500000,,©Y¹D¥­­±,0.0,500000,,RPXOMLKMLHMFFAD18CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï¦¨¼w¨½¨|¼w¸ô481~510¸¹,132.1,¦í,,,1060221,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0980626,314.87,5,2,3,¦³,µL,22500000,71458,,0.0,0,,RPPSMLRKMHMFFAD38CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q331~360¸¹,8.99,°Ó,,,1060307,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060124,120.69,2,1,1,¦³,¦³,5160000,42754,©Y¹D¥­­±,0.0,760000,,RPRNMLRKMHMFFAD08CA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w¥­°Ï°·±d¸ô¤T¬q331~360¸¹,7.54,°Ó,,,1060307,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1060124,89.07,2,1,1,¦³,¦³,4680000,52543,,0.0,0,,RPWNMLRKMHMFFAD58CA
¤¯¼w°Ï,¤g¦a,¤¤¬wªF¬q1081~1110¦a¸¹,602.06,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1060310,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,10000000,16610,,0.0,0,,RPVNMLSKMHMFFFR87CA
¥Ã±d°Ï,¤g¦a,ÆQ¦è¬q301~330¦a¸¹,444.55,¤u,,,1060118,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,14300000,32167,,0.0,0,,RPVNMLOLLHMFFHR67CA
¥Ã±d°Ï,¤g¦a,çrªQ¬q901~930¦a¸¹,735.0,¹A,,,1051207,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,17700000,24082,,0.0,0,,RPQNMLSLLHMFFHR57CA
