¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
¦Z¨½°Ï,¤g¦a,¬u¦{¬q481~510¦a¸¹,99.09,¤u,,,1060308,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3956000,39923,,0.0,0,,RPPNMLOLLHMFFAL38CA
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«Â×­ì°Ï«O±d¸ô66«Ñ1~30¸¹,11.27,¦í,,,1060305,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870929,93.0,2,1,1,¦³,¦³,4150000,44624,©Y¹D¥­­±,0.0,0,,RPSNMLOLLHMFFAL68CA
«n¤Ù°Ï,¤g¦a,¥Ã¬K¬q211~240¦a¸¹,764.5,¦í,,,1050318,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,108690000,142171,,0.0,0,,RPOOMLLLMHMFFCB37CA
¦è¤Ù°Ï,¤g¦a,¸g¶T¬q1~30¦a¸¹,3.82,¨ä¥L,,,1060220,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,800000,209424,,0.0,0,,RPRRMLLLMHMFFCB97CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¥Ã¬KªF¸ô211~240¸¹,32.65,¦í,,,1030606,¤g¦a1«Øª«1¨®¦ì2,¤Q¤C¼h,¤G¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051223,329.63,4,2,3,¦³,µL,32160000,108688,©Y¹D¥­­±,59.5,2800000,,RPQNMLOLMHMFFCB77CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤W¦w¸ô181~210¸¹,20.23,°Ó,,,1060220,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤G¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041007,197.06,3,2,2,¦³,¦³,16180000,91990,©Y¹D¥­­±,33.13,1100000,,RPWPMLLLMHMFFCB28CA
Â×­ì°Ï,¤g¦a,¤¤¿³¬q1~30¦a¸¹,418.69,¦í,,,1060209,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,37995000,90747,,0.0,0,,RPPQMLTLLHMFFAL56CA
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¤¤¤s¸ô61~90¸¹,18.16,¦í,,,1060308,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,¤Q¤»¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0800531,117.29,3,1,2,¦³,¦³,5380000,45869,,0.0,0,,RPPNMLTLLHMFFAL88CA
Â×­ì°Ï,¤g¦a,ºÖ¶§¬q91~120¦a¸¹,570.51,¦í,,,1051228,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,17650000,30937,,0.0,0,,RPPNMLKMLHMFFAL08CA
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«Â×­ì°Ï¶êÀôªF¸ô661~690¸¹,28.01,¦í,,,1031026,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051109,159.85,3,2,2,¦³,¦³,9350000,58492,©Y¹D¥­­±,0.0,1200000,,RPQNMLKKMHMFFAL08CA
Â×­ì°Ï,«Øª«,»O¤¤¥«Â×­ì°Ï¤T©M¸ô354«Ñ97§Ë1~30¸¹,0.0,,,,1060120,¤g¦a0«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¹AªÙ,¿ûµ¬²V¾®¤g³y,0761212,33.14,5,2,2,¦³,µL,81578,2462,,0.0,0,"¿Ë¤Í¶¡ªº¶R½æ,¥¼­q¥ß¨p«´,Âù¤è¦P·N¥H¬F©²¤½©w»ù®æ¦¨¥æ,¶È«ù¤À²¾Âà.",RPRNMLLKMHMFFAL28CA
¦Z¨½°Ï,¤g¦a,¼[¥_¬q361~390¦a¸¹,768.05,¹A,,,1060310,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4000000,5208,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C¨ü¶ÅÅv¶Å°È¼vÅT©Î¶Å°È©èÀv¤§¥æ©ö¡C,RPPNMLSLLHMFFAL78CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¹ç®LªF¤Tµó1~30¸¹,10.74,¦í,,,1060214,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤»¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0810113,59.52,2,1,1,¦³,¦³,3200000,53763,,0.0,0,,RPOPMLLKMHMFFCB37CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤ß¸ô¤@¬q361~390¸¹,35.12,¦í,,,1031025,¤g¦a1«Øª«1¨®¦ì1,¤G¤Q¤@¼h,¤G¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051215,302.38,4,2,3,¦³,¦³,38200000,132123,©Y¹D¥­­±,26.88,1800000,,RPXOMLKLMHMFFCB18CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¾¤©ú¸ô¤T¬q301~330¸¹,6.51,°Ó,,,1060219,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¤T¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840220,48.91,1,0,1,¦³,¦³,2250000,46003,,0.0,0,,RPRRMLKLMHMFFCB87CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤j¼[¤Q¤Cµó91~120¸¹,13.23,¦í,,,1060209,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940215,133.24,3,2,2,¦³,¦³,10880000,81657,©Y¹D¥­­±,19.27,0,,RPTRMLKLMHMFFCB08CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¯q¤å¤Gµó61~90¸¹,30.06,¦í,,,1060221,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051012,124.65,2,2,2,¦³,¦³,11150000,100984,©Y¹D¥­­±,28.1,1400000,,RPOOMLKLMHMFFCB27CA
«n¤Ù°Ï,¤g¦a,Â×·~¬q481~510¦a¸¹,172.1,¦í,,,1060208,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,24730000,143696,,0.0,0,,RPWQMLKLMHMFFCB28CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤ß¸ô¤@¬q361~390¸¹,27.53,¦í,,,1021128,¤g¦a1«Øª«1¨®¦ì2,¤Q¤C¼h,¤G¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051215,269.61,4,2,3,¦³,¦³,28600000,118601,©Y¹D¥­­±,53.76,3000000,,RPXOMLSKMHMFFCB88CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤ß¸ô¤@¬q361~390¸¹,27.53,¦í,,,1030101,¤g¦a1«Øª«1¨®¦ì2,¤Q¤K¼h,¤G¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051215,269.61,4,2,3,¦³,¦³,29600000,122770,©Y¹D¥­­±,53.76,3100000,,RPOPMLSKMHMFFCB08CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤ß¸ô¤@¬q361~390¸¹,25.8,¦í,,,1030308,¤g¦a1«Øª«1¨®¦ì2,¤Q¤K¼h,¤G¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051215,255.89999999999998,4,2,3,¦³,¦³,27500000,120214,©Y¹D¥­­±,53.76,3200000,,RPQPMLSKMHMFFCB28CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤z«°µó212«Ñ1~30¸¹,52.0,¦í,,,1060207,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0640806,61.6,2,2,1,¦³,µL,4124500,66956,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLQKMHMFFCB87CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï«O¦w¤»µó121~150¸¹,9.2,¦í,,,1060217,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830523,78.62,2,2,1,¦³,¦³,3550000,45154,,0.0,0,,RPTOMLTKMHMFFCB58CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤ß¸ô¤@¬q361~390¸¹,28.4,¦í,,,1021202,¤g¦a1«Øª«1¨®¦ì2,¤Q¤C¼h,¤G¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051215,275.47,4,2,3,¦³,¦³,28200000,112760,©Y¹D¥­­±,53.76,3200000,,RPOQMLSKMHMFFCB18CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤Ó¶¶ªFµó1~30¸¹,28.71,¦í,,,1060217,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051123,161.32,3,2,2,¦³,¦³,8530000,56437,©Y¹D¥­­±,31.44,1200000,,RPWOMLKLMHMFFBB97CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¥_¤Ù¸ô361~390¸¹,45.0,¦í,,,1021221,¤g¦a2«Øª«1¨®¦ì1,¤Q¤C¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051215,236.64999999999998,3,2,2,¦³,¦³,16080000,72590,©Y¹D¥­­±,33.04,1300000,,RPVQMLKLMHMFFBB08CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¥_¤Ù¸ô361~390¸¹,36.68,¦í,,,1051223,¤g¦a2«Øª«1¨®¦ì2,¤G¤Q¤G¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051215,232.02999999999997,3,2,2,¦³,¦³,13790000,69840,©Y¹D¥­­±,66.08,2200000,,RPSRMLKLMHMFFBB87CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¥_¤Ù¸ô361~390¸¹,45.0,¦í,,,1021231,¤g¦a2«Øª«1¨®¦ì2,¤C¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051215,267.36,3,2,2,¦³,¦³,14040000,58052,©Y¹D¥­­±,63.75,2220000,,RPVTMLSKMHMFFBB09CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¥_¤Ù¸ô361~390¸¹,45.0,¦í,,,1021108,¤g¦a2«Øª«1¨®¦ì2,¤E¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051215,269.69,3,2,2,¦³,¦³,14680000,59329,©Y¹D¥­­±,66.08,2600000,,RPWTMLSKMHMFFBB56CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¥_¤Ù¸ô361~390¸¹,44.82,¦í,,,1040113,¤g¦a2«Øª«1¨®¦ì2,¤Q¤T¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051215,269.40999999999997,3,2,2,¦³,¦³,16360000,68657,©Y¹D¥­­±,66.08,2400000,,RPXTMLSKMHMFFBB66CA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°Ï¶i¤Æ¥_¸ô241~270¸¹,9.55,¦í,,,1060227,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0970122,122.75,3,2,2,¦³,¦³,7900000,64358,©Y¹D¾÷±ñ,9.28,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPRNMLKLMHMFFBB37CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¥_¤Ù¸ô361~390¸¹,44.82,¦í,,,1021130,¤g¦a2«Øª«1¨®¦ì2,¤Q¤­¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051215,269.40999999999997,3,2,2,¦³,¦³,16920000,70427,©Y¹D¥­­±,66.08,2600000,,RPQQMLSKMHMFFBB28CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¥_¤Ù¸ô361~390¸¹,45.0,¦í,,,1021108,¤g¦a2«Øª«1¨®¦ì2,¤Q¤»¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051215,269.69,3,2,2,¦³,¦³,17240000,71902,©Y¹D¥­­±,66.08,2600000,,RPRQMLSKMHMFFBB38CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¥_¤Ù¸ô361~390¸¹,45.0,¦í,,,1031209,¤g¦a2«Øª«1¨®¦ì2,¤G¤Q¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051215,269.69,3,2,2,¦³,¦³,17200000,74653,©Y¹D¥­­±,66.08,2000000,,RPSQMLSKMHMFFBB48CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¥_¤Ù¸ô361~390¸¹,44.82,¦í,,,1021225,¤g¦a2«Øª«1¨®¦ì2,¤G¤Q¤G¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051215,269.40999999999997,3,2,2,¦³,¦³,17560000,73575,©Y¹D¥­­±,66.08,2600000,,RPTQMLSKMHMFFBB58CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¥_¤Ù¸ô361~390¸¹,44.86,¦í,,,1021112,¤g¦a2«Øª«1¨®¦ì2,¥|¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051215,269.51,3,2,2,¦³,¦³,13800000,57022,©Y¹D¥­­±,66.08,2200000,,RPUQMLSKMHMFFBB68CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¥_¤Ù¸ô361~390¸¹,44.79,¦í,,,1021121,¤g¦a2«Øª«1¨®¦ì2,¤­¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051215,269.24,3,2,2,¦³,¦³,13700000,55621,©Y¹D¥­­±,66.08,2400000,,RPVQMLSKMHMFFBB78CA
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¥_¤Ù¸ô361~390¸¹,44.86,¦í,,,1041103,¤g¦a2«Øª«1¨®¦ì2,¤K¼h,¤G¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1051215,269.51,3,2,2,¦³,¦³,14210000,60021,©Y¹D¥­­±,66.08,2000000,,RPWQMLSKMHMFFBB88CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤j­^µó271~300¸¹,23.94,¦í,,,1060304,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0790829,133.81,3,2,2,¦³,¦³,8500000,63523,©Y¹D¾÷±ñ,0.0,0,,RPWOMLRLLHMFFCB68CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°ÏÄ_¤sªF¤Gµó1~30¸¹,17.96,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980901,141.38,3,2,2,¦³,¦³,8100000,57292,©Y¹D¥­­±,18.98,0,,RPSOMLRLLHMFFCB28CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¦è¤Ù¸ô¤T¬q151~180¸¹,12.18,¦í,,,1060223,¤g¦a1«Øª«1¨®¦ì2,¤Q¥|¼h,¤G¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031119,136.32999999999998,3,2,1,¦³,¦³,8500000,75577,©Y¹D¾÷±ñ,39.74,1200000,,RPTOMLRLLHMFFCB38CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï©¾«i¸ô61~90¸¹,24.08,¦í,,,1060210,¤g¦a2«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050817,197.54000000000002,4,2,2,¦³,¦³,13680000,69252,©Y¹D¥­­±,29.82,0,,RPQNMLRLLHMFFCB97CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°ÏÀ­ªF¸ô871~900¸¹,31.02,¦í,,,1060219,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050902,186.78,3,2,2,¦³,¦³,12350000,67348,©Y¹D¥­­±,23.45,1350000,,RPPOMLRLLHMFFCB97CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°ÏÀ­ªF¸ô871~900¸¹,29.31,¦í,,,1060124,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050902,177.66,3,2,2,¦³,¦³,10200000,57389,©Y¹D¥­­±,23.45,1350000,,RPQOMLRLLHMFFCB08CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ïº~¤f¸ô¤G¬q121~150¸¹,6.8,°Ó,,,1060219,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860122,97.16,2,2,2,¦³,¦³,5000000,51462,©Y¹D¾÷±ñ,0.0,0,,RPSOMLLMLHMFFCB77CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¥Ã¬KªF¸ô991~1020¸¹,7.4,¦í,,,1060225,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960927,76.81,2,1,2,¦³,¦³,5850000,76162,©Y¹D¾÷±ñ,13.2,0,,RPOOMLLMLHMFFCB37CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï«C®ü¸ô¤G¬q241~270¸¹,6.85,°Ó,,,1060303,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830318,78.36,2,1,2,¦³,¦³,3938000,50255,,0.0,0,,RPQNMLLMLHMFFCB47CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï´f¤¤¸ô¤@¬q181~210¸¹,8.94,¦í,,,1060219,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤G¤Q¤E¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿û°©¿ûµ¬²V¾®¤g³y,0990211,169.16,3,2,2,¦³,¦³,17700000,104635,©Y¹D¥­­±,12.94,0,,RPQQMLKMLHMFFCB67CA
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¥Ã¬KªF¸ô991~1020¸¹,15.6,¦í,,,1060228,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960927,147.2,4,2,2,¦³,¦³,8700000,59103,©Y¹D¾÷±ñ,13.2,0,,RPPPMLKMLHMFFCB47CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¥ÌµÂ¸ô¤@¬q1~30¸¹,4.62,°Ó,,,1060306,¤g¦a1«Øª«2¨®¦ì0,¤»¼h,¤Q¤­¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860203,68.99000000000001,1,1,1,¦³,¦³,2840000,41171,,0.0,0,,RPVNMLSLLHMFFCB58CA
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°ÏºÖ·çµó138«Ñ1~30¸¹,16.58,¦í,,,1060305,¤g¦a2«Øª«1¨®¦ì1,¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831021,142.89,3,2,2,¦³,¦³,5500000,38488,©Y¹D¥­­±,0.0,0,,RPXNMLSLLHMFFCB78CA
