¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï´Â©ú¸ô116«Ñ61~90¸¹,8.28,¦í,,,1050424,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1060123,80.05,2,1,1,¦³,¦³,3120000,38976,,0.0,0,,RPRQMLQKMHMFFEE78CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï´Â©ú¸ô116«Ñ61~90¸¹,8.28,¦í,,,1050629,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1060123,80.05,2,1,1,¦³,¦³,3100000,38726,,0.0,0,,RPSQMLQKMHMFFEE88CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï´Â©ú¸ô116«Ñ61~90¸¹,7.26,¦í,,,1040712,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1060123,70.16,2,1,1,¦³,¦³,2730000,38911,,0.0,0,,RPTQMLQKMHMFFEE98CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï´Â©ú¸ô116«Ñ61~90¸¹,8.28,¦í,,,1050306,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1060123,80.05,2,1,1,¦³,¦³,3800000,47470,,0.0,0,§t¸ËæC,RPUQMLQKMHMFFEE09CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï´Â©ú¸ô116«Ñ61~90¸¹,7.26,¦í,,,1050830,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1060123,70.35,2,1,1,¦³,¦³,3000000,42644,,0.0,0,,RPVQMLQKMHMFFEE56CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï´Â©ú¸ô116«Ñ61~90¸¹,7.74,¦í,,,1050724,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1060123,75.11,2,1,1,¦³,¦³,3100000,41273,,0.0,0,,RPWQMLQKMHMFFEE66CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï´Â©ú¸ô116«Ñ61~90¸¹,7.26,¦í,,,1060302,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1060123,70.2,2,1,1,¦³,¦³,3460000,49288,,0.0,0,,RPXQMLQKMHMFFEE76CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï´Â©ú¸ô116«Ñ61~90¸¹,7.87,¦í,,,1050412,¤g¦a1«Øª«1¨®¦ì0,¤Q¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1060123,76.09,2,1,1,¦³,¦³,3300000,43370,,0.0,0,,RPORMLQKMHMFFEE58CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï´Â©ú¸ô116«Ñ61~90¸¹,7.26,¦í,,,1040709,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1060123,70.16,2,1,1,¦³,¦³,2760000,39339,,0.0,0,,RPPRMLQKMHMFFEE68CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï³Õ·R¤G¸ô422«Ñ1~30¸¹,9.16,¦í,,,1060210,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,¤G¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870217,116.94,3,2,2,¦³,¦³,6200000,53019,,0.0,0,,RPTOMLLMLHMFFEE38CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï¤j¤¤¤G¸ô541~570¸¹,13.74,¦í,,,1060215,¤g¦a1«Øª«1¨®¦ì0,¤Q¤@¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨Ï¥Î°õ·Ó,0880120,134.4,3,2,2,¦³,¦³,4530000,33705,,0.0,0,,RPXOMLLMLHMFFEE78CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¤j¶¶¤@¸ô361~390¸¹,14.63,¦í,,,1060306,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840930,164.97,4,2,2,¦³,¦³,5900000,35764,©Y¹D¥­­±,0.0,0,,RPVOMLKKMHMFFEE38CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï­×©úµó121~150¸¹,15.67,¦í,,,1060224,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870116,123.57000000000001,3,2,2,¦³,µL,5880000,47584,©Y¹D¥­­±,0.0,0,,RPXNMLTJMHMFFEE66CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï·sºaµó121~150¸¹,33.39,¦í,,,1060106,¤g¦a1«Øª«1¨®¦ì2,¤Q¤»¼h,¤G¤Q¤K¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,1030704,382.66,3,2,3,¦³,¦³,33800000,84919,©Y¹D¥­­±,69.42,7200000,,RPVNMLSJMHMFFEE98CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï·sºaµó121~150¸¹,33.03,¦í,,,1060113,¤g¦a1«Øª«1¨®¦ì3,¤T¼h,¤G¤Q¤K¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,1030704,380.3,3,2,3,¦³,¦³,31500000,83955,©Y¹D¥­­±,69.42,5400000,,RPWNMLSJMHMFFEE09CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï»A«Ì¸ô31~60¸¹,30.55,¦í,,,1060212,¤g¦a1«Øª«1¨®¦ì1,¤@¼h¡A¤G¼h¡A¤T¼h¡A«Î³»¬ð¥Xª«,¤Q¤­¼h,©±­±(©±¾Q),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1031125,210.68,3,0,3,¦³,¦³,18000000,89044,©Y¹D¥­­±,22.57,1250000,,RPXNMLRJMHMFFEE09CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï¹ØÂ×¸ô271~300¸¹,27.22,¦í,,,1060218,¤g¦a1«Øª«1¨®¦ì1,¤@¼h¡A¤G¼h¡A¤T¼h,¤Q¤­¼h,©±­±(©±¾Q),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1031125,185.7,3,0,3,¦³,¦³,15000000,86158,©Y¹D¥­­±,26.11,1250000,,RPPOMLRJMHMFFEE38CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï«C®Hµó65«Ñ1~30¸¹,70.32,¦í,,,1060219,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020503,182.0,5,2,4,¦³,µL,9600000,52747,,0.0,0,,RPXNMLSLLHMFFEE66CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¤å¦Û¸ô361~390¸¹,15.49,¦í,,,1060226,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¤K¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1050921,198.07,3,2,2,¦³,¦³,15910000,80325,©Y¹D¥­­±,14.94,0,,RPRNMLSLLHMFFEE68CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¤å·O¸ô271~300¸¹,14.03,¦í,,,1060219,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840511,148.58,3,2,2,¦³,¦³,6800000,45767,©Y¹D¥­­±,0.0,0,,RPWQMLRLLHMFFEE76CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¼w«Hµó31~60¸¹,28.12,¦í,,,1060222,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0680430,73.0,3,2,2,¦³,µL,2200000,30137,,0.0,0,,RPSOMLTLLHMFFEE98CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï­«¥ß¸ô502«Ñ1~30¸¹,15.06,¦í,,,1060227,¤g¦a1«Øª«1¨®¦ì1,¤G¼h¡A¹q±è¼Ó±è¶¡,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830523,103.27,2,2,1,¦³,¦³,4500000,43575,©Y¹D¾÷±ñ,0.0,0,,RPQNMLRLLHMFFEE48CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï³Õ·R¤T¸ô241~270¸¹,14.3,¦í,,,1060303,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0931227,154.59,4,2,2,¦³,¦³,9700000,62500,©Y¹D¥­­±,15.39,1000000,,RPVNMLPLLHMFFEE78CA
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï»A®p¸ô1~30¸¹,22.51,¦í,,,1060306,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0841013,135.17,3,2,2,¦³,¦³,4500000,33291,,0.0,0,,RPTNMLQLLHMFFEE68CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï»ñ·£¸ô91~120¸¹,12.84,¦í,,,1060302,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021028,106.92,2,2,2,¦³,¦³,4100000,38346,©Y¹D¾÷±ñ,0.0,0,,RPPNMLPLLHMFFEE18CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï»ñ·£¸ô91~120¸¹,10.97,¦í,,,1060223,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021028,93.17,2,2,1,¦³,¦³,3950000,42396,©Y¹D¾÷±ñ,6.65,0,,RPPOMLOLLHMFFEE18CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¹Ø¥Á¸ô1~30¸¹,37.15,¦í,,,1060307,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0720813,87.42,2,2,1,¦³,µL,3470000,39693,,0.0,0,,RPRNMLOLLHMFFEE28CA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«·£±ê°Ï±`¿³µó61~90¸¹,24.22,°Ó,,,1060309,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,1031110,175.16,4,1,2,¦³,¦³,9200000,52523,©Y¹D¥­­±,17.89,0,,RPSOMLOLLHMFFEE48CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¦Û±j¤@¸ô243«Ñ31~60¸¹,83.0,¦í,,,1060307,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤@¼h,³z¤Ñ­í,¦í®a¥Î,¿j³y,0470501,39.81,1,1,1,¦³,µL,6160000,154735,,0.0,0,«Îªp®t,RPXNMLMKMHMFFDE58CA
¤T¥Á°Ï,¤g¦a,¸q¥Á¬q1171~1200¦a¸¹,138.48,¦í,,,1060208,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,13673100,98737,,0.0,0,"¶R¨ü¤H¥t¦³¤ä¥I²Ä¤T¤H­É¦Wµn°O¦b¥X½æ¤H¦W¤U³¡¤À»ùª÷3,327,240¤¸¡A¥B¥t¦³©ÓÁÊªk°È³¡¦æ¬F°õ¦æ¸p°ª¶¯¤À¸p©ç½æ¶ÅÅv³¡¤À»ùª÷¬°3,045,000¤¸",RPPNMLMKMHMFFDE77CA
¤T¥Á°Ï,¤g¦a,¸q¥Á¬q1171~1200¦a¸¹,138.48,¦í,,,1060208,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,13673100,98737,,0.0,0,"¶R¨ü¤H¥t¦³¤ä¥I²Ä¤T¤H­É¦Wµn°O¦b¥X½æ¤H¦W¤U³¡¤À»ùª÷3,327,240¤¸¡A¥B¥t¦³©ÓÁÊªk°È³¡¦æ¬F°õ¦æ¸p°ª¶¯¤À¸p©ç½æ¶ÅÅv³¡¤À»ùª÷¬°3,045,000¤¸",RPQNMLMKMHMFFDE87CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¤j¸Î¸ô174«Ñ61~90¸¹,17.29,¦í,,,1060306,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0871102,141.47,4,2,2,¦³,¦³,4900000,34636,,0.0,0,,RPSNMLNKMHMFFDE18CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¶§©ú¸ô160«Ñ61~90¸¹,75.0,°Ó,,,1060210,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0740322,155.13,4,2,3,¦³,µL,8800000,56727,,0.0,0,¦³¼W«Ø,RPTOMLNKMHMFFDE38CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ï¤j¤¤¤@¸ô151~180¸¹,14.58,¦í,,,1060222,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050201,147.67000000000002,3,2,2,¦³,¦³,9110000,61692,©Y¹D¥­­±,23.05,0,,RPOOMLLKMHMFFDE67CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ï¦Û¥ß¤@¸ô85«Ñ1~30¸¹,19.42,°Ó,,,1060207,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0871113,143.07999999999998,3,2,2,¦³,¦³,6800000,47526,©Y¹D¥­­±,21.45,0,,RPVNMLKKMHMFFDE18CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ï¤j¤¤¤@¸ô181~210¸¹,14.64,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050201,148.2,3,2,2,¦³,¦³,8360000,56410,©Y¹D¥­­±,23.05,0,,RPQOMLLKMHMFFDE87CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ï¤j¤¤¤@¸ô181~210¸¹,18.09,¦í,,,1060211,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050201,183.35000000000002,4,2,2,¦³,¦³,10980000,59885,©Y¹D¥­­±,23.05,0,,RPROMLLKMHMFFDE97CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï«n»O¸ô195«Ñ1~30¸¹,3.0,°Ó,,,1060309,¤g¦a1«Øª«1¨®¦ì0,¤G¤Q¤@¼h,¤G¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿û°©¿ûµ¬²V¾®¤g³y,0870929,39.66,1,1,1,¦³,¦³,1470000,37065,,0.0,0,,RPXNMLKKMHMFFDE38CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ï¥Á±Ú¤@¸ô541~570¸¹,22.02,¦í,,,1060303,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1041005,200.53,3,2,2,¦³,¦³,12500000,62335,©Y¹D¥­­±,36.12,0,,RPWOMLPJMHMFFDE78CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ï¥Á±Ú¤@¸ô541~570¸¹,20.22,¦í,,,1060313,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1041005,185.74,3,2,2,¦³,¦³,10000000,53839,©Y¹D¥­­±,34.88,0,,RPXOMLPJMHMFFDE88CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ï¥Á±Ú¤@¸ô541~570¸¹,17.52,¦í,,,1060313,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1041005,164.47,2,2,2,¦³,¦³,11500000,69922,©Y¹D¥­­±,34.88,0,,RPOPMLPJMHMFFDE08CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¥»©Mµó31~60¸¹,74.65,¦í,,,1060301,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040717,255.87,3,2,5,¦³,µL,20500000,80119,,0.0,0,,RPUNMLLMLHMFFDE28CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°ÏÄ±¥Á¸ô121~150¸¹,60.0,¦í,,,1060216,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤­¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0970801,172.26,8,3,7,¦³,µL,17500000,101591,,0.0,0,,RPOOMLKMLHMFFDE67CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï«Ø¤u¸ô318«Ñ1~30¸¹,10.07,¦í,,,1060308,¤g¦a2«Øª«1¨®¦ì0,¤K¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840823,69.98,2,1,1,¦³,¦³,2500000,35724,,0.0,0,,RPSNMLKMLHMFFDE97CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ï¹©¤O¸ô267«Ñ5§Ë31~60¸¹,20.45,¦í,,,1060302,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0800501,121.51,3,2,2,¦³,µL,3850000,31685,©Y¹D¾÷±ñ,0.0,0,,RPSNMLRLLHMFFDE58CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¹©«iµó33«Ñ2§Ë1~30¸¹,27.72,¦í,,,1060219,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h¡A¹q±è¼Ó±è¶¡,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840628,126.29,3,2,2,¦³,¦³,5100000,40383,,0.0,0,,RPOPMLOLLHMFFDE08CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¸Î¸Û¸ô61~90¸¹,12.39,¦í,,,1060215,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860709,119.25,3,2,2,¦³,¦³,5150000,43187,,0.0,0,,RPUOMLOLLHMFFDE58CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï®õ±dµó151~180¸¹,67.0,¦í,,,1060224,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0601216,85.23,4,2,3,¦³,µL,14700000,172474,,0.0,0,,RPUNMLOLLHMFFDE48CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ï¹©·s¸ô61~90¸¹,18.36,¦í,,,1060304,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0930804,140.64999999999998,3,2,2,¦³,¦³,6600000,46925,©Y¹D¥­­±,23.72,0,,RPVNMLOLLHMFFDE58CA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ïªe³ö¸ô511~540¸¹,20.64,¦í,,,1060227,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0861220,184.19,4,2,2,¦³,¦³,9100000,49406,©Y¹D¥­­±,0.0,0,,RPUNMLTLLHMFFDE98CA
